@relation 'Linear function with redundant attributes: 2*A1 - 2*A2 = R; A2 == A3, A4 == A5-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A3==(0.499958-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A3==(0.499958-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A2==(0.499958-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A2==(0.499958-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A2==(0.499958-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C20-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C21-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\',\'(-inf-0.499958]\'_x_\'(0.499958-inf)\',\'(0.499958-inf)\'_x_\'(-inf-0.499958]\',\'(0.499958-inf)\'_x_\'(0.499958-inf)\'-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C39-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 numeric
@attribute F16L1 numeric
@attribute F17L1 numeric
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 {0,1}
@attribute F31L1 {0,1}
@attribute F32L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute F33L1 {'\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(-inf-0.499958]\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\''}
@attribute F34L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute class numeric

@data
0.789883,0.48647,0.48647,0.133419,0.133419,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.276353,0.97294,1.276353,0.303413,0,0.303413,1.623703,0.615876,1,1,1.623703,0.615876,0.384254,0.236653,0.384254,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.606826
0.603946,0.469528,0.469528,0.146068,0.146068,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.073474,0.939056,1.073474,0.134418,0,0.134418,1.286283,0.777434,1,1,1.286283,0.777434,0.28357,0.220457,0.28357,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.268836
0.841858,0.129231,0.129231,0.911918,0.911918,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.971089,0.258462,0.971089,0.712627,0,0.712627,6.514366,0.153507,1,1,6.514366,0.153507,0.108794,0.016701,0.108794,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.425253
0.226469,0.187785,0.187785,0.352527,0.352527,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.414254,0.37557,0.414254,0.038684,0,0.038684,1.206002,0.829186,1,1,1.206002,0.829186,0.042527,0.035263,0.042527,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.077369
0.429138,0.925556,0.925556,0.559941,0.559941,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.354694,1.851112,1.354694,-0.496418,0,-0.496418,0.463654,2.156779,1,1,0.463654,2.156779,0.397191,0.856654,0.397191,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.992835
0.004635,0.401612,0.401612,0.1826,0.1826,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.406247,0.803224,0.406247,-0.396977,0,-0.396977,0.011541,86.647681,1,1,0.011541,86.647681,0.001861,0.161292,0.001861,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.793955
0.361966,0.27979,0.27979,0.616229,0.616229,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.641756,0.55958,0.641756,0.082176,0,0.082176,1.293706,0.772973,1,1,1.293706,0.772973,0.101274,0.078282,0.101274,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.164352
0.102449,0.391691,0.391691,0.175932,0.175932,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.49414,0.783382,0.49414,-0.289242,0,-0.289242,0.261556,3.823278,1,1,0.261556,3.823278,0.040128,0.153422,0.040128,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.578485
0.862985,0.091877,0.091877,0.264267,0.264267,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.954862,0.183754,0.954862,0.771108,0,0.771108,9.39283,0.106464,1,1,9.39283,0.106464,0.079288,0.008441,0.079288,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.542216
0.048503,0.259415,0.259415,0.663419,0.663419,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.307918,0.51883,0.307918,-0.210912,0,-0.210912,0.186971,5.348432,1,1,0.186971,5.348432,0.012582,0.067296,0.012582,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.421823
0.901008,0.720163,0.720163,0.909762,0.909762,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.621171,1.440326,1.621171,0.180845,0,0.180845,1.251117,0.799286,1,1,1.251117,0.799286,0.648873,0.518635,0.648873,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.361691
0.192327,0.19486,0.19486,0.585469,0.585469,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.387187,0.38972,0.387187,-0.002533,0,-0.002533,0.987001,1.01317,1,1,0.987001,1.01317,0.037477,0.03797,0.037477,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.005067
0.603948,0.027914,0.027914,0.780732,0.780732,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.631862,0.055828,0.631862,0.576034,0,0.576034,21.636025,0.046219,1,1,21.636025,0.046219,0.016859,0.000779,0.016859,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.152068
0.432226,0.111246,0.111246,0.730035,0.730035,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.543472,0.222492,0.543472,0.32098,0,0.32098,3.885317,0.257379,1,1,3.885317,0.257379,0.048083,0.012376,0.048083,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.641958
0.921395,0.312291,0.312291,0.322272,0.322272,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.233686,0.624582,1.233686,0.609104,0,0.609104,2.950437,0.338933,1,1,2.950437,0.338933,0.287743,0.097526,0.287743,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.218208
0.58285,0.484188,0.484188,0.813308,0.813308,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.067038,0.968376,1.067038,0.098662,0,0.098662,1.203768,0.830725,1,1,1.203768,0.830725,0.282209,0.234438,0.282209,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.197322
0.220327,0.152298,0.152298,0.418351,0.418351,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.372625,0.304596,0.372625,0.068029,0,0.068029,1.446683,0.691236,1,1,1.446683,0.691236,0.033555,0.023195,0.033555,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.136059
0.128278,0.450896,0.450896,0.847012,0.847012,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.579174,0.901792,0.579174,-0.322618,0,-0.322618,0.284496,3.514991,1,1,0.284496,3.514991,0.05784,0.203307,0.05784,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.645237
0.800371,0.416183,0.416183,0.329357,0.329357,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.216554,0.832366,1.216554,0.384188,0,0.384188,1.923123,0.519988,1,1,1.923123,0.519988,0.333101,0.173208,0.333101,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.768376
0.538011,0.394228,0.394228,0.00424,0.00424,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.932239,0.788456,0.932239,0.143783,0,0.143783,1.36472,0.732751,1,1,1.36472,0.732751,0.212099,0.155416,0.212099,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.287566
0.611829,0.769435,0.769435,0.257694,0.257694,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.381264,1.53887,1.381264,-0.157606,0,-0.157606,0.795167,1.257598,1,1,0.795167,1.257598,0.470763,0.59203,0.470763,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.315212
0.270764,0.360208,0.360208,0.47723,0.47723,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.630972,0.720416,0.630972,-0.089444,0,-0.089444,0.751688,1.330339,1,1,0.751688,1.330339,0.097531,0.12975,0.097531,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.178887
0.532769,0.655846,0.655846,0.169106,0.169106,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.188615,1.311692,1.188615,-0.123077,0,-0.123077,0.812339,1.231014,1,1,0.812339,1.231014,0.349414,0.430134,0.349414,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.246155
0.719438,0.064324,0.064324,0.960171,0.960171,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.783762,0.128648,0.783762,0.655114,0,0.655114,11.184597,0.089409,1,1,11.184597,0.089409,0.046277,0.004138,0.046277,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.310227
0.021005,0.472877,0.472877,0.631959,0.631959,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.493882,0.945754,0.493882,-0.451872,0,-0.451872,0.04442,22.512592,1,1,0.04442,22.512592,0.009933,0.223613,0.009933,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.903744
0.778266,0.838892,0.838892,0.560868,0.560868,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.617158,1.677784,1.617158,-0.060626,0,-0.060626,0.927731,1.077899,1,1,0.927731,1.077899,0.652881,0.70374,0.652881,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.121253
0.491405,0.318883,0.318883,0.171229,0.171229,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.810288,0.637766,0.810288,0.172522,0,0.172522,1.54102,0.648921,1,1,1.54102,0.648921,0.156701,0.101686,0.156701,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.345045
0.261176,0.396307,0.396307,0.397891,0.397891,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.657483,0.792614,0.657483,-0.135131,0,-0.135131,0.659024,1.517394,1,1,0.659024,1.517394,0.103506,0.157059,0.103506,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.270262
0.395129,0.496759,0.496759,0.85216,0.85216,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.891888,0.993518,0.891888,-0.10163,0,-0.10163,0.795414,1.257207,1,1,0.795414,1.257207,0.196284,0.24677,0.196284,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.203259
0.84326,0.544653,0.544653,0.453786,0.453786,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.387913,1.089306,1.387913,0.298607,0,0.298607,1.548252,0.64589,1,1,1.548252,0.64589,0.459284,0.296647,0.459284,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.597214
0.289959,0.862576,0.862576,0.347341,0.347341,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.152535,1.725152,1.152535,-0.572617,0,-0.572617,0.336155,2.974821,1,1,0.336155,2.974821,0.250112,0.744037,0.250112,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.145234
0.512528,0.134444,0.134444,0.587209,0.587209,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.646972,0.268888,0.646972,0.378084,0,0.378084,3.812204,0.262315,1,1,3.812204,0.262315,0.068906,0.018075,0.068906,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.756166
0.612597,0.008156,0.008156,0.640465,0.640465,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.620753,0.016312,0.620753,0.604441,0,0.604441,75.10998,0.013314,1,1,75.10998,0.013314,0.004996,0.000067,0.004996,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.208882
0.137383,0.257978,0.257978,0.942895,0.942895,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.395361,0.515956,0.395361,-0.120595,0,-0.120595,0.532538,1.877801,1,1,0.532538,1.877801,0.035442,0.066553,0.035442,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.241189
0.895698,0.265873,0.265873,0.273332,0.273332,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.161571,0.531746,1.161571,0.629825,0,0.629825,3.368894,0.296833,1,1,3.368894,0.296833,0.238142,0.070688,0.238142,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.25965
0.810395,0.613739,0.613739,0.401609,0.401609,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.424134,1.227478,1.424134,0.196656,0,0.196656,1.320423,0.757333,1,1,1.320423,0.757333,0.497371,0.376676,0.497371,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.393313
0.64358,0.17791,0.17791,0.846029,0.846029,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.82149,0.35582,0.82149,0.46567,0,0.46567,3.617447,0.276438,1,1,3.617447,0.276438,0.114499,0.031652,0.114499,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.931339
0.20779,0.613509,0.613509,0.574245,0.574245,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.821299,1.227018,0.821299,-0.405719,0,-0.405719,0.338691,2.952543,1,1,0.338691,2.952543,0.127481,0.376393,0.127481,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.811438
0.39821,0.639518,0.639518,0.483204,0.483204,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.037728,1.279036,1.037728,-0.241308,0,-0.241308,0.622672,1.605982,1,1,0.622672,1.605982,0.254662,0.408983,0.254662,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.482616
0.596735,0.203344,0.203344,0.134819,0.134819,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.800079,0.406688,0.800079,0.393391,0,0.393391,2.934608,0.340761,1,1,2.934608,0.340761,0.121342,0.041349,0.121342,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.786783
0.926569,0.618446,0.618446,0.534319,0.534319,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.545015,1.236892,1.545015,0.308123,0,0.308123,1.498221,0.667458,1,1,1.498221,0.667458,0.573033,0.382475,0.573033,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.616246
0.072082,0.02367,0.02367,0.804018,0.804018,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.095752,0.04734,0.095752,0.048412,0,0.048412,3.045289,0.328376,1,1,3.045289,0.328376,0.001706,0.00056,0.001706,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.096823
0.255341,0.585712,0.585712,0.688486,0.688486,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.841053,1.171424,0.841053,-0.330371,0,-0.330371,0.43595,2.293842,1,1,0.43595,2.293842,0.149556,0.343059,0.149556,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.660742
0.557042,0.808772,0.808772,0.914294,0.914294,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.365814,1.617544,1.365814,-0.25173,0,-0.25173,0.68875,1.451905,1,1,0.68875,1.451905,0.45052,0.654112,0.45052,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.503459
0.110632,0.434345,0.434345,0.463748,0.463748,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.544977,0.86869,0.544977,-0.323713,0,-0.323713,0.25471,3.926034,1,1,0.25471,3.926034,0.048052,0.188656,0.048052,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.647425
0.457761,0.260285,0.260285,0.413228,0.413228,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.718046,0.52057,0.718046,0.197476,0,0.197476,1.758691,0.568605,1,1,1.758691,0.568605,0.119148,0.067748,0.119148,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.394952
