@relation 'Non Linear function: 2*A1^2 - 3*A2^2 - A3 = R-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A2==(0.500065-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) and A3==(0.499977-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A3==(0.499977-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A2==(0.500065-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) or A3==(0.499977-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A3==(0.499977-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) equ A2==(0.500065-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) equ A3==(0.499977-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) equ A3==(0.499977-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) xor A2==(0.500065-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) xor A3==(0.499977-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) xor A3==(0.499977-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) impl A2==(0.500065-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) impl A3==(0.499977-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) impl A3==(0.499977-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A2==(0.500065-inf) and A3==(0.499977-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A2==(0.500065-inf) or A3==(0.499977-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.5]\'_x_\'(-inf-0.500065]\',\'(-inf-0.5]\'_x_\'(0.500065-inf)\',\'(0.5-inf)\'_x_\'(-inf-0.500065]\',\'(0.5-inf)\'_x_\'(0.500065-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\',\'(-inf-0.500065]\'_x_\'(0.499977-inf)\',\'(0.500065-inf)\'_x_\'(-inf-0.499977]\',\'(0.500065-inf)\'_x_\'(0.499977-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.5]\'_x_\'(-inf-0.499977]\',\'(-inf-0.5]\'_x_\'(0.499977-inf)\',\'(0.5-inf)\'_x_\'(-inf-0.499977]\',\'(0.5-inf)\'_x_\'(0.499977-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute 'A1==(0.5-inf) and A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) equ A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) equ A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) equ A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) xor A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) xor A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) xor A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) impl A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) impl A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) impl A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) and A2==(0.500065-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A2==(0.500065-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1 ADD A2' numeric
@attribute 'A2 ADD A3' numeric
@attribute 'A1 ADD A3' numeric
@attribute 'A1 SUBTRACT A2' numeric
@attribute 'A2 SUBTRACT A3' numeric
@attribute 'A1 SUBTRACT A3' numeric
@attribute 'A1 DIVIDE A2' numeric
@attribute 'A2 DIVIDE A1' numeric
@attribute 'A2 DIVIDE A3' numeric
@attribute 'A3 DIVIDE A2' numeric
@attribute 'A1 DIVIDE A3' numeric
@attribute 'A3 DIVIDE A1' numeric
@attribute 'A1 MULTIPLY A2' numeric
@attribute 'A2 MULTIPLY A3' numeric
@attribute 'A1 MULTIPLY A3' numeric
@attribute 'A1 LESSTHAN A2' {0,1}
@attribute 'A2 LESSTHAN A3' {0,1}
@attribute 'A1 LESSTHAN A3' {0,1}
@attribute A1_x_A2 {'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(0.5-inf)\'_x_\'(0.500065-inf)\''}
@attribute A2_x_A3 {'\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\''}
@attribute A1_x_A3 {'\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\''}
@attribute class numeric

@data
0.583696,0.061221,0.03309,0.42983,0.186303,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.644917,0.094311,0.616786,0.522475,0.028131,0.550606,9.534245,0.104885,1.850136,0.540501,17.639649,0.05669,0.035734,0.002026,0.019315,0,0,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.637067
0.060817,0.603141,0.989398,0.043729,0.987726,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.663958,1.592539,1.050215,-0.542324,-0.386257,-0.928581,0.100834,9.917309,0.609604,1.640409,0.061469,16.268445,0.036681,0.596746,0.060172,1,1,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.073338
0.524924,0.208566,0.840721,0.446492,0.662931,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.73349,1.049287,1.365645,0.316358,-0.632155,-0.315797,2.516824,0.397326,0.24808,4.030959,0.624374,1.601605,0.109481,0.175346,0.441315,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.42013
0.412573,0.904938,0.226616,0.723937,0.029382,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.317511,1.131554,0.639189,-0.492365,0.678322,0.185957,0.455913,2.193401,3.993266,0.250422,1.820582,0.549275,0.373353,0.205073,0.093496,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-2.342921
0.606605,0.05828,0.44638,0.95699,0.409574,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.664885,0.50466,1.052985,0.548325,-0.3881,0.160225,10.408459,0.096076,0.130561,7.659231,1.358943,0.735866,0.035353,0.026015,0.270776,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.279368
0.386164,0.000238,0.943098,0.883653,0.898191,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.386402,0.943336,1.329262,0.385926,-0.94286,-0.556934,1622.537815,0.000616,0.000252,3962.596639,0.409463,2.442221,0.000092,0.000224,0.36419,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-0.644852
0.294479,0.620733,0.832752,0.742353,0.99948,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.915212,1.453485,1.127231,-0.326254,-0.212019,-0.538273,0.474405,2.107902,0.7454,1.341562,0.353621,2.827882,0.182793,0.516917,0.245228,1,1,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.815243
0.930329,0.31942,0.592283,0.483406,0.276922,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.249749,0.911703,1.522612,0.610909,-0.272863,0.338046,2.912557,0.343341,0.539303,1.854245,1.570751,0.636638,0.297166,0.189187,0.551018,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.832654
0.773529,0.98104,0.534431,0.920532,0.561365,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.754569,1.515471,1.30796,-0.207511,0.446609,0.239098,0.788479,1.268265,1.835672,0.54476,1.447388,0.6909,0.758863,0.524298,0.413398,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-2.225053
0.612605,0.694737,0.778488,0.361098,0.681894,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.307342,1.473225,1.391093,-0.082132,-0.083751,-0.165883,0.88178,1.13407,0.892418,1.120551,0.786916,1.270783,0.425599,0.540844,0.476906,1,1,1,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-1.475895
0.267612,0.030342,0.441589,0.586597,0.57556,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.297954,0.471931,0.709201,0.23727,-0.411247,-0.173977,8.819854,0.113381,0.068711,14.553721,0.606021,1.650109,0.00812,0.013399,0.118175,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.301118
0.659188,0.473721,0.797994,0.845174,0.337629,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.132909,1.271715,1.457182,0.185467,-0.324273,-0.138806,1.391511,0.718643,0.59364,1.684523,0.826056,1.210571,0.312271,0.378027,0.526028,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.60217
0.816894,0.072867,0.173649,0.872285,0.318089,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.889761,0.246516,0.990543,0.744027,-0.100782,0.643245,11.210754,0.0892,0.419622,2.383095,4.704283,0.212572,0.059525,0.012653,0.141853,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',1.145053
0.635003,0.392153,0.757653,0.536845,0.432235,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.027156,1.149806,1.392656,0.24285,-0.3655,-0.12265,1.619274,0.617561,0.517589,1.932034,0.838119,1.193149,0.249018,0.297116,0.481112,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.412548
0.282853,0.258294,0.966745,0.083821,0.529291,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.541147,1.225039,1.249598,0.024559,-0.708451,-0.683892,1.095082,0.913174,0.267179,3.742809,0.292583,3.417835,0.073059,0.249704,0.273447,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.00688
0.837744,0.262472,0.672969,0.983863,0.683194,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.100216,0.935441,1.510713,0.575272,-0.410497,0.164775,3.191746,0.313308,0.390021,2.563965,1.244848,0.803311,0.219884,0.176636,0.563776,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.523988
0.701227,0.110617,0.321534,0.536907,0.108275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.811844,0.432151,1.022761,0.59061,-0.210917,0.379693,6.339234,0.157748,0.344029,2.906732,2.18088,0.458531,0.077568,0.035567,0.225468,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.625198
0.399101,0.915504,0.038521,0.258606,0.758163,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.314605,0.954025,0.437622,-0.516403,0.876983,0.36058,0.435936,2.293916,23.766361,0.042076,10.360608,0.096519,0.365379,0.035266,0.015374,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-2.234398
0.818407,0.306753,0.330194,0.240744,0.061719,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.12516,0.636947,1.148601,0.511654,-0.023441,0.488213,2.667967,0.374817,0.929008,1.076417,2.478564,0.403459,0.251049,0.101288,0.270233,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.727096
0.544747,0.329044,0.162357,0.096397,0.040169,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.873791,0.491401,0.707104,0.215703,0.166687,0.38239,1.655545,0.604031,2.02667,0.49342,3.355242,0.298041,0.179246,0.053423,0.088443,0,0,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.106332
0.532189,0.395304,0.089391,0.049344,0.902061,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.927493,0.484695,0.62158,0.136885,0.305913,0.442798,1.346278,0.742789,4.42219,0.226132,5.953496,0.167969,0.210376,0.035337,0.047573,0,0,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.008263
0.337855,0.963501,0.704136,0.114091,0.158502,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.301356,1.667637,1.041991,-0.625646,0.259365,-0.366281,0.350654,2.851818,1.368345,0.73081,0.479815,2.084137,0.325524,0.678436,0.237896,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-3.260844
0.522162,0.260945,0.309147,0.736709,0.736106,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.783107,0.570092,0.831309,0.261217,-0.048202,0.213015,2.001042,0.49974,0.844081,1.184721,1.689041,0.592052,0.136256,0.08067,0.161425,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.031884
0.723086,0.933392,0.574113,0.285412,0.111012,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.656478,1.507505,1.297199,-0.210306,0.359279,0.148973,0.774686,1.290845,1.625798,0.615082,1.259484,0.793976,0.674923,0.535872,0.415133,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-2.142071
0.060373,0.833927,0.748358,0.429225,0.403605,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.8943,1.582285,0.808731,-0.773554,0.085569,-0.687985,0.072396,13.812913,1.114342,0.89739,0.080674,12.395574,0.050347,0.624076,0.045181,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.827371
0.581319,0.407545,0.684407,0.822679,0.243851,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.988864,1.091952,1.265726,0.173774,-0.276862,-0.103088,1.426392,0.701069,0.595472,1.679341,0.849376,1.177335,0.236914,0.278927,0.397859,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.506823
0.504153,0.146208,0.501872,0.288588,0.912744,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.650361,0.64808,1.006025,0.357945,-0.355664,0.002281,3.44819,0.290007,0.291325,3.432589,1.004545,0.995476,0.073711,0.073378,0.25302,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.057663
0.410282,0.137466,0.121267,0.631941,0.722595,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.547748,0.258733,0.531549,0.272816,0.016199,0.289015,2.984607,0.335052,1.133581,0.88216,3.383295,0.29557,0.0564,0.01667,0.049754,0,0,0,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',0.158706
0.408472,0.252989,0.190348,0.454686,0.725174,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.661461,0.443337,0.59882,0.155483,0.062641,0.218124,1.614584,0.619355,1.329087,0.752396,2.145922,0.466,0.103339,0.048156,0.077752,0,0,0,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.04866
0.851145,0.052475,0.581464,0.750877,0.893846,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.90362,0.633939,1.432609,0.79867,-0.528989,0.269681,16.22001,0.061652,0.090246,11.080781,1.463797,0.683155,0.044664,0.030512,0.49491,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.859169
0.376012,0.506306,0.474488,0.28093,0.01966,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.882318,0.980794,0.8505,-0.130294,0.031818,-0.098476,0.742658,1.346516,1.067058,0.937157,0.792458,1.261896,0.190377,0.240236,0.178413,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.960754
0.602623,0.675017,0.419628,0.5298,0.396734,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.27764,1.094645,1.022251,-0.072394,0.255389,0.182995,0.892752,1.120131,1.608608,0.621655,1.436089,0.696336,0.406781,0.283256,0.252877,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-1.060264
0.463827,0.999274,0.944682,0.403792,0.216417,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.463101,1.943956,1.408509,-0.535447,0.054592,-0.480855,0.464164,2.154411,1.057789,0.945368,0.490987,2.036712,0.46349,0.943996,0.438169,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-3.510059
0.897002,0.646368,0.24668,0.612784,0.41512,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.54337,0.893048,1.143682,0.250634,0.399688,0.650322,1.387757,0.720587,2.620269,0.38164,3.636298,0.275005,0.579793,0.159446,0.221272,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.10917
0.163544,0.837194,0.693847,0.340933,0.782406,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.000738,1.531041,0.857391,-0.67365,0.143347,-0.530303,0.195348,5.119075,1.206597,0.828777,0.235706,4.242571,0.136918,0.580885,0.113475,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.743037
0.079527,0.811164,0.641051,0.058185,0.76793,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.890691,1.452215,0.720578,-0.731637,0.170113,-0.561524,0.098041,10.199857,1.265366,0.790285,0.124057,8.060797,0.064509,0.519997,0.050981,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.602362
0.098159,0.954755,0.836469,0.093644,0.623272,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.052914,1.791224,0.934628,-0.856596,0.118286,-0.73831,0.102811,9.726617,1.141411,0.876109,0.117349,8.521572,0.093718,0.798623,0.082107,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-3.551869
0.434807,0.191331,0.450572,0.698953,0.899103,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.626138,0.641903,0.885379,0.243476,-0.259241,-0.015765,2.272538,0.440037,0.42464,2.354935,0.965011,1.036257,0.083192,0.086208,0.195912,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.18228
0.766385,0.034849,0.915125,0.702867,0.365232,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.801234,0.949974,1.68151,0.731536,-0.880276,-0.14874,21.991592,0.045472,0.038081,26.259721,0.837465,1.19408,0.026708,0.031891,0.701338,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.255923
0.070359,0.341735,0.218632,0.279366,0.360444,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.412094,0.560367,0.288991,-0.271376,0.123103,-0.148273,0.205888,4.857019,1.56306,0.639771,0.321815,3.107378,0.024044,0.074714,0.015383,1,0,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.559079
0.002222,0.32002,0.764452,0.265418,0.158223,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.322242,1.084472,0.766674,-0.317798,-0.444432,-0.76223,0.006943,144.023402,0.418627,2.388763,0.002907,344.037804,0.000711,0.24464,0.001699,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.07168
