@relation 'if(A1 == 0 ||  A2 == 0) then R=5*A1 + A2 else if(A1 == 0 ||  A2 == 1) then //R=A1 - 4*A2 else if(A1 == 1 ||  A2 == 0) then //R=2*A1 + 8*A2 else if(A1 == 1 ||  A2 == 1) then R=-2*A1 - 3*A2 -weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA3 and A4-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) and A3-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) and A2==(0.49991-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) and A4-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) and A3-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) and A4-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA3 or A4-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) or A3-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) or A2==(0.49991-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) or A4-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) or A3-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) or A4-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA3 equ A4-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) equ A3-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) equ A2==(0.49991-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) equ A4-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) equ A3-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) equ A4-L0,1-C23-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA3 xor A4-L0,1-C24-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) xor A3-L0,1-C25-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) xor A2==(0.49991-inf)-L0,1-C26-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) xor A4-L0,1-C27-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) xor A3-L0,1-C28-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) xor A4-L0,1-C29-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA3 impl A4-L0,1-C30-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) impl A3-L0,1-C31-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) impl A2==(0.49991-inf)-L0,1-C32-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) impl A4-L0,1-C33-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) impl A3-L0,1-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) impl A4-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) and A3 and A4-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) and A2==(0.49991-inf) and A4-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) and A3 and A4-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.49991-inf) or A3 or A4-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) or A2==(0.49991-inf) or A4-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.50008-inf) or A3 or A4-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C42-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C43-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C44-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C45-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C46-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C47-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C48-W1.0-weka.filters.unsupervised.attribute.Remove-R48-weka.filters.unsupervised.attribute.Add-TNOM-NA3_x_A4-L0_x_0,0_x_1,1_x_0,1_x_1-C48-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.49991]\'_x_0,\'(-inf-0.49991]\'_x_1,\'(0.49991-inf)\'_x_0,\'(0.49991-inf)\'_x_1-C49-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\',\'(-inf-0.50008]\'_x_\'(0.49991-inf)\',\'(0.50008-inf)\'_x_\'(-inf-0.49991]\',\'(0.50008-inf)\'_x_\'(0.49991-inf)\'-C50-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A4-L\'(-inf-0.49991]\'_x_0,\'(-inf-0.49991]\'_x_1,\'(0.49991-inf)\'_x_0,\'(0.49991-inf)\'_x_1-C51-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.50008]\'_x_0,\'(-inf-0.50008]\'_x_1,\'(0.50008-inf)\'_x_0,\'(0.50008-inf)\'_x_1-C52-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A4-L\'(-inf-0.50008]\'_x_0,\'(-inf-0.50008]\'_x_1,\'(0.50008-inf)\'_x_0,\'(0.50008-inf)\'_x_1-C53-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 {0,1}
@attribute A4 {0,1}
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 {0,1}
@attribute F16L1 {0,1}
@attribute F17L1 {0,1}
@attribute F18L1 {0,1}
@attribute F19L1 {0,1}
@attribute F20L1 {0,1}
@attribute F21L1 {0,1}
@attribute F22L1 {0,1}
@attribute F23L1 {0,1}
@attribute F24L1 {0,1}
@attribute F25L1 {0,1}
@attribute F26L1 {0,1}
@attribute F27L1 {0,1}
@attribute F28L1 {0,1}
@attribute F29L1 {0,1}
@attribute F30L1 {0,1}
@attribute F31L1 {0,1}
@attribute F32L1 {0,1}
@attribute F33L1 {0,1}
@attribute F34L1 {0,1}
@attribute F35L1 {0,1}
@attribute F36L1 {0,1}
@attribute F37L1 numeric
@attribute F38L1 numeric
@attribute F39L1 numeric
@attribute F40L1 numeric
@attribute F41L1 numeric
@attribute F42L1 {0,1}
@attribute F43L1 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute F44L1 {'\'(-inf-0.49991]\'_x_0','\'(-inf-0.49991]\'_x_1','\'(0.49991-inf)\'_x_0','\'(0.49991-inf)\'_x_1'}
@attribute F45L1 {'\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(0.50008-inf)\'_x_\'(0.49991-inf)\''}
@attribute F46L1 {'\'(-inf-0.49991]\'_x_0','\'(-inf-0.49991]\'_x_1','\'(0.49991-inf)\'_x_0','\'(0.49991-inf)\'_x_1'}
@attribute F47L1 {'\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1'}
@attribute F48L1 {'\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1'}
@attribute class numeric

@data
0.600732,0.937859,0,1,0.318883,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1.538591,-0.337127,0.640536,1.561194,0.563402,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1',-3.150702
0.808796,0.98786,0,1,0.254097,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1.796656,-0.179064,0.818735,1.221396,0.798977,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1',-3.142643
0.034929,0.401015,1,0,0.590864,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0.435944,-0.366086,0.087101,11.480861,0.014007,1,1_x_0,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_0',3.277974
0.35385,0.057484,1,1,0.094766,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.411334,0.296366,6.155626,0.162453,0.020341,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-0.880152
0.438719,0.127399,1,1,0.789654,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.566118,0.31132,3.443661,0.290389,0.055892,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-1.259634
0.147217,0.724946,0,1,0.288846,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0.872163,-0.577729,0.203073,4.924336,0.106724,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-2.752568
0.186274,0.232778,0,0,0.392607,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.419052,-0.046504,0.800222,1.249654,0.04336,1,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',1.164146
0.57354,0.873074,0,0,0.618412,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1.446614,-0.299534,0.65692,1.522255,0.500743,1,0_x_0,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_0',3.740774
0.27597,0.802647,1,1,0.138923,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1.078617,-0.526677,0.343825,2.908457,0.221506,1,1_x_1,'\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-2.95988
0.7571,0.661489,0,1,0.173883,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1.418589,0.095611,1.144539,0.873714,0.500813,0,0_x_1,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1',-1.888856
0.131308,0.04486,1,1,0.036163,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.176168,0.086448,2.927062,0.34164,0.00589,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-0.397197
0.547815,0.275621,0,0,0.142054,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0.823436,0.272194,1.987566,0.503128,0.150989,0,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_0',3.014695
0.197373,0.141512,1,1,0.918719,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.338885,0.055861,1.394744,0.716977,0.027931,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-0.819282
0.087746,0.078717,0,0,0.890991,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.166463,0.009029,1.114702,0.897101,0.006907,0,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',0.517445
0.04628,0.661345,1,1,0.521934,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.707625,-0.615065,0.069979,14.290082,0.030607,1,1_x_1,'\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-2.076594
0.659043,0.627181,0,0,0.876019,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1.286224,0.031862,1.050802,0.951654,0.413339,0,0_x_0,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_0',3.922398
0.494049,0.011718,0,0,0.750415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.505767,0.482331,42.161546,0.023718,0.005789,0,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',2.481961
0.664336,0.997479,0,1,0.327313,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1.661815,-0.333143,0.666015,1.501468,0.662661,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1',-3.32558
0.088488,0.716655,0,0,0.830675,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0.805143,-0.628167,0.123474,8.098895,0.063415,1,0_x_0,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',1.159094
0.424562,0.451355,0,0,0.106564,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.875917,-0.026793,0.940639,1.063107,0.191628,1,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',2.574164
0.972714,0.376049,1,0,0.847459,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1.348763,0.596665,2.586668,0.386598,0.365788,0,1_x_0,'\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(0.50008-inf)\'_x_1','\'(0.50008-inf)\'_x_0',4.95382
0.09968,0.901886,0,1,0.67133,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1.001566,-0.802206,0.110524,9.047813,0.0899,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-3.507862
0.109765,0.015096,0,0,0.599133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.124861,0.094669,7.271131,0.13753,0.001657,0,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',0.563923
0.000204,0.78061,0,1,0.848187,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0.780814,-0.780406,0.000261,3826.519608,0.000159,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-3.122237
0.796278,0.400052,1,1,0.177509,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1.19633,0.396226,1.990436,0.502402,0.318553,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_1','\'(0.50008-inf)\'_x_1',-2.792713
0.120943,0.41854,1,1,0.379522,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.539483,-0.297597,0.288964,3.460638,0.050619,1,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-1.497506
0.251596,0.457071,1,1,0.416846,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.708667,-0.205475,0.550453,1.816686,0.114997,1,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_1',-1.874405
0.104541,0.692172,0,1,0.716964,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0.796713,-0.587631,0.151033,6.621058,0.07236,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-2.664149
0.375087,0.569002,0,0,0.678918,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0.944089,-0.193915,0.659202,1.516987,0.213425,1,0_x_0,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',2.444437
0.446487,0.52889,0,1,0.733407,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0.975377,-0.082403,0.844196,1.184559,0.236143,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-1.669072
0.879299,0.577542,1,1,0.987686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.456841,0.301757,1.522485,0.656821,0.507832,0,1_x_1,'\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_1','\'(0.50008-inf)\'_x_1',-3.491222
0.453338,0.571455,0,1,0.314626,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1.024793,-0.118117,0.793305,1.26055,0.259062,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-1.83248
0.368313,0.32501,0,0,0.517815,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.693323,0.043303,1.133236,0.882429,0.119705,0,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_0',2.166576
0.833278,0.354171,1,1,0.773226,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1.187449,0.479107,2.352756,0.425033,0.295123,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_1','\'(0.50008-inf)\'_x_1',-2.729069
0.305868,0.524507,0,1,0.9241,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0.830375,-0.218639,0.583153,1.714815,0.16043,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-1.792159
0.357211,0.307037,0,1,0.757805,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0.664248,0.050174,1.163414,0.85954,0.109677,0,0_x_1,'\'(-inf-0.49991]\'_x_0','\'(-inf-0.50008]\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(-inf-0.50008]\'_x_0','\'(-inf-0.50008]\'_x_1',-0.870938
0.551251,0.345535,1,1,0.099544,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0.896786,0.205716,1.595355,0.62682,0.190477,0,1_x_1,'\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_1','\'(0.50008-inf)\'_x_1','\'(0.50008-inf)\'_x_1',-2.139106
0.506937,0.670559,0,1,0.56743,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1.177496,-0.163622,0.755992,1.322766,0.339931,1,0_x_1,'\'(0.49991-inf)\'_x_0','\'(0.50008-inf)\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_1','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_1',-2.175299
0.405484,0.993776,1,0,0.122703,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1.39926,-0.588292,0.408024,2.450839,0.40296,1,1_x_0,'\'(0.49991-inf)\'_x_1','\'(-inf-0.50008]\'_x_\'(0.49991-inf)\'','\'(0.49991-inf)\'_x_0','\'(-inf-0.50008]\'_x_1','\'(-inf-0.50008]\'_x_0',8.761172
0.605197,0.442498,0,0,0.237843,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1.047695,0.162699,1.367683,0.731164,0.267798,0,0_x_0,'\'(-inf-0.49991]\'_x_0','\'(0.50008-inf)\'_x_\'(-inf-0.49991]\'','\'(-inf-0.49991]\'_x_0','\'(0.50008-inf)\'_x_0','\'(0.50008-inf)\'_x_0',3.468486
