@relation 'modGroup-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NI1 and I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 and R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 and R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 or I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 or R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 or R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 equ I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 equ R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 equ R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 xor I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 xor R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 xor R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 impl I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 impl R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 impl R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 and I2 and R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 or I2 or R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 <= 0.140835) and (I2 >= 0.737664)-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 <= 0.313643) and (I2 >= 0.669821)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I2 <= 0.304998) and (I1 >= 0.703413)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 <= 0.265298) and (I2 >= 0.669821)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 <= 0.140835) and (I2 >= 0.737664))-L0,1,2-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 <= 0.313643) and (I2 >= 0.669821))-L0,1,2-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389))-L0,1,2,3,4-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I2 <= 0.304998) and (I1 >= 0.703413))-L0,1,2-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561))-L0,1,2,3,4-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798))-L0,1,2,3,4-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 <= 0.265298) and (I2 >= 0.669821))-L0,1,2-C18-W1.0-weka.filters.unsupervised.attribute.Add-NI1 ADD I2-C19-W1.0-weka.filters.unsupervised.attribute.Add-NI2 ADD R1-C20-W1.0-weka.filters.unsupervised.attribute.Add-NI1 ADD R1-C21-W1.0-weka.filters.unsupervised.attribute.Add-NI1 SUBTRACT I2-C22-W1.0-weka.filters.unsupervised.attribute.Add-NI2 SUBTRACT R1-C23-W1.0-weka.filters.unsupervised.attribute.Add-NI1 SUBTRACT R1-C24-W1.0-weka.filters.unsupervised.attribute.Add-NI1 DIVIDE I2-C25-W1.0-weka.filters.unsupervised.attribute.Add-NI2 DIVIDE I1-C26-W1.0-weka.filters.unsupervised.attribute.Add-NI2 DIVIDE R1-C27-W1.0-weka.filters.unsupervised.attribute.Add-NR1 DIVIDE I2-C28-W1.0-weka.filters.unsupervised.attribute.Add-NI1 DIVIDE R1-C29-W1.0-weka.filters.unsupervised.attribute.Add-NR1 DIVIDE I1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NI1 MULTIPLY I2-C31-W1.0-weka.filters.unsupervised.attribute.Add-NI2 MULTIPLY R1-C32-W1.0-weka.filters.unsupervised.attribute.Add-NI1 MULTIPLY R1-C33-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI1 LESSTHAN I2-L0,1-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI2 LESSTHAN R1-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI1 LESSTHAN R1-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI1 DIFF I2-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI2 DIFF R1-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI1 DIFF R1-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI1_x_I2-L\'All\'_x_\'All\'-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI2_x_R1-L\'All\'_x_\'All\'-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI1_x_R1-L\'All\'_x_\'All\'-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37'

@attribute I1 numeric
@attribute I2 numeric
@attribute R1 numeric
@attribute R2 numeric
@attribute '(I1 <= 0.140835) and (I2 >= 0.737664)' {0,1}
@attribute '(I1 <= 0.313643) and (I2 >= 0.669821)' {0,1}
@attribute '(I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389)' {0,1}
@attribute '(I2 <= 0.304998) and (I1 >= 0.703413)' {0,1}
@attribute '(I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561)' {0,1}
@attribute '(I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798)' {0,1}
@attribute '(I1 <= 0.265298) and (I2 >= 0.669821)' {0,1}
@attribute 'num-of-N((I1 <= 0.140835) and (I2 >= 0.737664))' {0,1,2}
@attribute 'num-of-N((I1 <= 0.313643) and (I2 >= 0.669821))' {0,1,2}
@attribute 'num-of-N((I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389))' {0,1,2,3,4}
@attribute 'num-of-N((I2 <= 0.304998) and (I1 >= 0.703413))' {0,1,2}
@attribute 'num-of-N((I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561))' {0,1,2,3,4}
@attribute 'num-of-N((I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798))' {0,1,2,3,4}
@attribute 'num-of-N((I1 <= 0.265298) and (I2 >= 0.669821))' {0,1,2}
@attribute 'I1 ADD I2' numeric
@attribute 'I2 ADD R1' numeric
@attribute 'I1 ADD R1' numeric
@attribute 'I1 SUBTRACT I2' numeric
@attribute 'I2 SUBTRACT R1' numeric
@attribute 'I1 SUBTRACT R1' numeric
@attribute 'I1 DIVIDE I2' numeric
@attribute 'I2 DIVIDE I1' numeric
@attribute 'I2 DIVIDE R1' numeric
@attribute 'R1 DIVIDE I2' numeric
@attribute 'I1 DIVIDE R1' numeric
@attribute 'R1 DIVIDE I1' numeric
@attribute 'I1 MULTIPLY I2' numeric
@attribute 'I2 MULTIPLY R1' numeric
@attribute 'I1 MULTIPLY R1' numeric
@attribute 'I1 LESSTHAN I2' {0,1}
@attribute 'I2 LESSTHAN R1' {0,1}
@attribute 'I1 LESSTHAN R1' {0,1}
@attribute class {0,1,2}

@data
0.881579,0.810073,0.494737,0.486498,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.691652,1.30481,1.376316,0.071506,0.315336,0.386842,1.088271,0.918889,1.637381,0.610731,1.781914,0.561194,0.714143,0.400773,0.43615,0,0,0,1
0.902671,0.796577,0.217961,0.84093,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.699248,1.014538,1.120632,0.106094,0.578616,0.68471,1.133187,0.882467,3.654677,0.273622,4.141434,0.241462,0.719047,0.173623,0.196747,0,0,0,1
0.874636,0.181056,0.772774,0.873735,0,0,0,1,0,0,0,0,0,2,2,2,2,0,1.055692,0.95383,1.64741,0.69358,-0.591718,0.101862,4.830748,0.207007,0.234294,4.268149,1.131813,0.883538,0.158358,0.139915,0.675896,0,1,0,2
0.502277,0.104288,0.867529,0.492662,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.606565,0.971817,1.369806,0.397989,-0.763241,-0.365252,4.816249,0.20763,0.120213,8.318589,0.578974,1.727192,0.052381,0.090473,0.43574,0,1,1,1
0.854496,0.448258,0.496952,0.157449,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.302754,0.94521,1.351448,0.406238,-0.048694,0.357544,1.906259,0.524588,0.902015,1.108629,1.719474,0.581573,0.383035,0.222763,0.424643,0,1,0,0
0.901761,0.452778,0.917982,0.21796,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.354539,1.37076,1.819743,0.448983,-0.465204,-0.016221,1.991618,0.502104,0.493232,2.027444,0.98233,1.017988,0.408298,0.415642,0.8278,0,1,1,0
0.557024,0.511121,0.189065,0.894375,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.068145,0.700186,0.746089,0.045903,0.322056,0.367959,1.089808,0.917592,2.703414,0.369903,2.946204,0.33942,0.284707,0.096635,0.105314,0,0,0,2
0.928295,0.494311,0.075406,0.438791,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.422606,0.569717,1.003701,0.433984,0.418905,0.852889,1.877957,0.532493,6.555327,0.152548,12.310625,0.081231,0.458866,0.037274,0.069999,0,0,0,0
0.090062,0.534479,0.144816,0.517275,0,0,0,0,0,0,0,1,1,3,0,3,3,1,0.624541,0.679295,0.234878,-0.444417,0.389663,-0.054754,0.168504,5.934567,3.690745,0.270948,0.621906,1.607959,0.048136,0.077401,0.013042,1,0,1,1
0.582344,0.893819,0.822893,0.088469,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.476163,1.716712,1.405237,-0.311475,0.070926,-0.240549,0.651523,1.534864,1.086191,0.920648,0.707679,1.41307,0.52051,0.735517,0.479207,1,0,1,0
0.231649,0.433897,0.842109,0.24947,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.665546,1.276006,1.073758,-0.202248,-0.408212,-0.61046,0.53388,1.87308,0.51525,1.940804,0.275082,3.63528,0.100512,0.365389,0.195074,1,1,1,1
0.781615,0.187797,0.821699,0.877647,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.969412,1.009496,1.603314,0.593818,-0.633902,-0.040084,4.162021,0.240268,0.228547,4.375464,0.951218,1.051284,0.146785,0.154313,0.642252,0,1,1,2
0.795221,0.513043,0.58073,0.827682,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.308264,1.093773,1.375951,0.282178,-0.067687,0.214491,1.550008,0.645158,0.883445,1.131932,1.369347,0.730275,0.407983,0.297939,0.461809,0,1,0,0
0.163565,0.519609,0.397344,0.882882,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.683174,0.916953,0.560909,-0.356044,0.122265,-0.233779,0.314785,3.176774,1.307706,0.764698,0.411646,2.429273,0.08499,0.206464,0.064992,1,0,1,1
0.84863,0.226249,0.472317,0.794703,0,0,0,1,0,0,0,0,0,2,2,2,2,0,1.074879,0.698566,1.320947,0.622381,-0.246068,0.376313,3.750867,0.266605,0.479019,2.087598,1.796738,0.556564,0.192002,0.106861,0.400822,0,1,0,2
0.904879,0.167936,0.583949,0.124914,0,0,0,1,0,0,0,0,0,2,2,2,2,0,1.072815,0.751885,1.488828,0.736943,-0.416013,0.32093,5.388237,0.185589,0.287587,3.477212,1.549586,0.645334,0.151962,0.098066,0.528403,0,1,0,2
0.81679,0.509616,0.457663,0.441045,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.326406,0.967279,1.274453,0.307174,0.051953,0.359127,1.602756,0.623925,1.113518,0.898055,1.784697,0.560319,0.416249,0.233232,0.373815,0,0,0,0
0.115913,0.492813,0.164399,0.154991,0,0,0,0,0,0,0,1,1,3,0,3,3,1,0.608726,0.657212,0.280312,-0.3769,0.328414,-0.048486,0.235207,4.251577,2.997664,0.333593,0.705071,1.418296,0.057123,0.081018,0.019056,1,0,1,1
0.792945,0.567116,0.284825,0.811563,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.360061,0.851941,1.07777,0.225829,0.282291,0.50812,1.398206,0.715202,1.991103,0.502234,2.783973,0.359199,0.449692,0.161529,0.225851,0,0,0,0
0.16243,0.414584,0.111745,0.73387,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.577014,0.526329,0.274175,-0.252154,0.302839,0.050685,0.39179,2.552386,3.71009,0.269535,1.453577,0.687958,0.067341,0.046328,0.018151,1,0,0,1
0.819369,0.57477,0.137423,0.516883,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.394139,0.712193,0.956792,0.244599,0.437347,0.681946,1.42556,0.701479,4.182488,0.239092,5.962386,0.167718,0.470949,0.078987,0.1126,0,0,0,0
0.221137,0.714059,0.144594,0.276722,0,1,0,0,0,0,1,0,2,2,0,2,2,2,0.935196,0.858653,0.365731,-0.492922,0.569465,0.076543,0.30969,3.229034,4.938372,0.202496,1.529365,0.653866,0.157905,0.103249,0.031975,1,0,0,2
0.523043,0.501788,0.264753,0.585848,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.024831,0.766541,0.787796,0.021255,0.237035,0.25829,1.042359,0.959363,1.895306,0.527619,1.975589,0.506178,0.262457,0.13285,0.138477,0,0,0,2
0.175696,0.92923,0.186233,0.516484,0,1,0,0,0,0,1,1,2,2,0,2,2,2,1.104926,1.115463,0.361929,-0.753534,0.742997,-0.010537,0.189077,5.288851,4.98961,0.200416,0.94342,1.059973,0.163262,0.173053,0.03272,1,0,1,2
0.133966,0.802561,0.219652,0.826109,1,1,0,0,0,0,1,2,2,2,0,2,2,2,0.936527,1.022213,0.353618,-0.668595,0.582909,-0.085686,0.166923,5.990781,3.653784,0.273689,0.609901,1.63961,0.107516,0.176284,0.029426,1,0,1,2
0.470831,0.551434,0.239166,0.205842,0,0,1,0,1,1,0,0,0,4,0,4,4,0,1.022265,0.7906,0.709997,-0.080603,0.312268,0.231665,0.85383,1.171193,2.305654,0.433716,1.968637,0.507966,0.259632,0.131884,0.112607,1,0,0,2
0.581067,0.427936,0.834582,0.421817,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.009003,1.262518,1.415649,0.153131,-0.406646,-0.253515,1.357836,0.736466,0.512755,1.95025,0.696237,1.436292,0.248659,0.357148,0.484948,0,1,1,2
0.162792,0.103552,0.84989,0.448067,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.266344,0.953442,1.012682,0.05924,-0.746338,-0.687098,1.57208,0.6361,0.121842,8.207374,0.191545,5.220711,0.016857,0.088008,0.138355,0,1,1,0
0.537636,0.531421,0.455359,0.211255,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.069057,0.98678,0.992995,0.006215,0.076062,0.082277,1.011695,0.98844,1.167037,0.856871,1.180686,0.846965,0.285711,0.241987,0.244817,0,0,0,2
0.153821,0.154442,0.577037,0.848154,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.308263,0.731479,0.730858,-0.000621,-0.422595,-0.423216,0.995979,1.004037,0.267647,3.73627,0.26657,3.751354,0.023756,0.089119,0.08876,1,1,1,0
0.472518,0.809089,0.777748,0.596085,0,0,0,0,0,0,0,1,1,3,0,3,3,1,1.281607,1.586837,1.250266,-0.336571,0.031341,-0.30523,0.584012,1.712292,1.040297,0.961264,0.607546,1.645965,0.382309,0.629267,0.3675,1,0,1,0
0.262274,0.727617,0.839377,0.816668,0,1,0,0,0,0,1,0,2,2,0,2,2,2,0.989891,1.566994,1.101651,-0.465343,-0.11176,-0.577103,0.360456,2.774263,0.866854,1.153597,0.312463,3.200382,0.190835,0.610745,0.220147,1,1,1,2
0.136209,0.82683,0.441838,0.159884,1,1,0,0,0,0,1,2,2,2,0,2,2,2,0.963039,1.268668,0.578047,-0.690621,0.384992,-0.305629,0.164736,6.070304,1.871342,0.534376,0.308278,3.243824,0.112622,0.365325,0.060182,1,0,1,2
0.571169,0.768832,0.470985,0.207532,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.340001,1.239817,1.042154,-0.197663,0.297847,0.100184,0.742905,1.346067,1.632392,0.612598,1.212712,0.824598,0.439133,0.362108,0.269012,1,0,0,0
0.52735,0.116959,0.589039,0.483182,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0.644309,0.705998,1.116389,0.410391,-0.47208,-0.061689,4.508845,0.221786,0.198559,5.036286,0.895272,1.116979,0.061678,0.068893,0.31063,0,1,1,1
0.173309,0.17047,0.427704,0.22122,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.343779,0.598174,0.601013,0.002839,-0.257234,-0.254395,1.016654,0.983619,0.39857,2.508969,0.405208,2.46787,0.029544,0.072911,0.074125,0,1,1,0
0.882912,0.831228,0.425918,0.456729,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.71414,1.257146,1.30883,0.051684,0.40531,0.456994,1.062178,0.941462,1.951615,0.512396,2.072962,0.482401,0.733901,0.354035,0.376048,0,0,0,1
0.163697,0.118265,0.804104,0.846075,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.281962,0.922369,0.967801,0.045432,-0.685839,-0.640407,1.384154,0.722463,0.147077,6.799171,0.203577,4.912149,0.01936,0.095097,0.131629,0,1,1,0
0.754911,0.501435,0.373093,0.751967,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.256346,0.874528,1.128004,0.253476,0.128342,0.381818,1.505501,0.664231,1.343995,0.744051,2.023386,0.494221,0.378539,0.187082,0.281652,0,0,0,0
0.211726,0.4521,0.169816,0.165782,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.663826,0.621916,0.381542,-0.240374,0.282284,0.04191,0.468317,2.135307,2.662293,0.375616,1.246797,0.802055,0.095721,0.076774,0.035954,1,0,0,1
0.792347,0.178806,0.542467,0.193768,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.971153,0.721273,1.334814,0.613541,-0.363661,0.24988,4.431322,0.225666,0.329616,3.03383,1.460636,0.684633,0.141676,0.096996,0.429822,0,1,0,2
0.120678,0.933419,0.837036,0.186896,1,1,0,0,0,0,1,2,2,2,0,2,2,2,1.054097,1.770455,0.957714,-0.812741,0.096383,-0.716358,0.129286,7.73479,1.115148,0.896742,0.144173,6.936111,0.112643,0.781305,0.101012,1,0,1,2
0.899709,0.486063,0.225423,0.471877,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.385772,0.711486,1.125132,0.413646,0.26064,0.674286,1.851013,0.540245,2.156226,0.463773,3.991203,0.250551,0.437315,0.10957,0.202815,0,0,0,0
0.172761,0.171458,0.542136,0.231905,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.344219,0.713594,0.714897,0.001303,-0.370678,-0.369375,1.0076,0.992458,0.316264,3.161917,0.318667,3.138069,0.029621,0.092954,0.09366,0,1,1,0
0.454035,0.775587,0.489567,0.553817,0,0,0,0,0,0,0,1,1,3,0,3,3,1,1.229622,1.265154,0.943602,-0.321552,0.28602,-0.035532,0.585408,1.70821,1.584231,0.631221,0.927422,1.078258,0.352144,0.379702,0.222281,1,0,1,0
0.870563,0.760804,0.889612,0.56974,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.631367,1.650416,1.760175,0.109759,-0.128808,-0.019049,1.144267,0.873922,0.855209,1.169305,0.978587,1.021881,0.662328,0.67682,0.774463,0,1,1,1
0.855036,0.478555,0.525406,0.16419,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.333591,1.003961,1.380442,0.376481,-0.046851,0.32963,1.786704,0.55969,0.910829,1.097901,1.627381,0.614484,0.409182,0.251436,0.449241,0,1,0,0
0.470113,0.579196,0.207789,0.526063,0,0,1,0,1,1,0,0,0,4,0,4,4,0,1.049309,0.786985,0.677902,-0.109083,0.371407,0.262324,0.811665,1.232036,2.787424,0.358754,2.262454,0.441998,0.272288,0.120351,0.097684,1,0,0,2
0.466476,0.088963,0.446396,0.783402,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.555439,0.535359,0.912872,0.377513,-0.357433,0.02008,5.243483,0.190713,0.199292,5.017771,1.044982,0.956954,0.041499,0.039713,0.208233,0,1,0,1
0.145258,0.772149,0.789471,0.604026,0,1,0,0,0,0,1,1,2,2,0,2,2,2,0.917407,1.56162,0.934729,-0.626891,-0.017322,-0.644213,0.188122,5.315707,0.978059,1.022433,0.183994,5.434957,0.112161,0.609589,0.114677,1,1,1,2
0.127351,0.800029,0.593278,0.240907,1,1,0,0,0,0,1,2,2,2,0,2,2,2,0.92738,1.393307,0.720629,-0.672678,0.206751,-0.465927,0.159183,6.282079,1.348489,0.741571,0.214657,4.658605,0.101884,0.47464,0.075555,1,0,1,2
0.153575,0.247012,0.875943,0.157428,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.400587,1.122955,1.029518,-0.093437,-0.628931,-0.722368,0.621731,1.608413,0.281996,3.546156,0.175325,5.703682,0.037935,0.216368,0.134523,1,1,1,0
0.803113,0.141201,0.256641,0.871029,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.944314,0.397842,1.059754,0.661912,-0.11544,0.546472,5.687729,0.175817,0.550189,1.817558,3.129325,0.319558,0.1134,0.036238,0.206112,0,1,0,2
0.564449,0.546901,0.549214,0.141308,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.11135,1.096115,1.113663,0.017548,-0.002313,0.015235,1.032086,0.968911,0.995789,1.004229,1.02774,0.973009,0.308698,0.300366,0.310003,0,1,0,2
0.866047,0.474054,0.582002,0.926083,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.340101,1.056056,1.448049,0.391993,-0.107948,0.284045,1.826895,0.547377,0.814523,1.227712,1.488048,0.672021,0.410553,0.2759,0.504041,0,1,0,0
0.495751,0.071384,0.776373,0.182011,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.567135,0.847757,1.272124,0.424367,-0.704989,-0.280622,6.944848,0.143992,0.091945,10.876009,0.638547,1.566054,0.035389,0.055421,0.384888,0,1,1,1
0.262904,0.17792,0.856306,0.888139,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.440824,1.034226,1.11921,0.084984,-0.678386,-0.593402,1.477653,0.676749,0.207776,4.812871,0.307021,3.257105,0.046776,0.152354,0.225126,0,1,1,0
0.781876,0.172954,0.168331,0.769395,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.95483,0.341285,0.950207,0.608922,0.004623,0.613545,4.520716,0.221204,1.027464,0.97327,4.644872,0.215291,0.135229,0.029114,0.131614,0,0,0,1
0.489403,0.31577,0.845686,0.93222,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0.805173,1.161456,1.335089,0.173633,-0.529916,-0.356283,1.549872,0.645215,0.373389,2.678171,0.578705,1.727995,0.154539,0.267042,0.413881,0,1,1,1
0.12006,0.235125,0.05349,0.484724,0,0,0,0,0,0,0,1,1,2,1,2,2,1,0.355185,0.288615,0.17355,-0.115065,0.181635,0.06657,0.510622,1.958396,4.395681,0.227496,2.244532,0.445527,0.028229,0.012577,0.006422,1,0,0,2
0.523962,0.802723,0.269235,0.516037,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.326685,1.071958,0.793197,-0.278761,0.533488,0.254727,0.652731,1.532025,2.981496,0.335402,1.946114,0.513845,0.420596,0.216121,0.141069,1,0,0,0
0.443201,0.158496,0.216499,0.475471,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.601697,0.374995,0.6597,0.284705,-0.058003,0.226702,2.796291,0.357617,0.732087,1.365959,2.047127,0.488489,0.070246,0.034314,0.095953,0,1,0,1
0.208409,0.222752,0.973465,0.259563,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.431161,1.196217,1.181874,-0.014343,-0.750713,-0.765056,0.93561,1.068821,0.228824,4.370174,0.21409,4.670936,0.046424,0.216841,0.202879,1,1,1,0
0.871454,0.572113,0.520968,0.859494,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.443567,1.093081,1.392422,0.299341,0.051145,0.350486,1.52322,0.656504,1.098173,0.910603,1.672759,0.597815,0.49857,0.298053,0.454,0,0,0,0
0.171547,0.517821,0.81965,0.173179,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.689368,1.337471,0.991197,-0.346274,-0.301829,-0.648103,0.331286,3.018537,0.631759,1.582883,0.209293,4.777991,0.088831,0.424432,0.140608,1,1,1,1
0.588103,0.866537,0.450994,0.796385,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.45464,1.317531,1.039097,-0.278434,0.415543,0.137109,0.678682,1.473444,1.921394,0.520456,1.304015,0.766862,0.509613,0.390803,0.265231,1,0,0,0
0.226049,0.891395,0.475765,0.578244,0,1,0,0,0,0,1,1,2,2,0,2,2,2,1.117444,1.36716,0.701814,-0.665346,0.41563,-0.249716,0.25359,3.943371,1.873604,0.533731,0.475127,2.104699,0.201499,0.424095,0.107546,1,0,1,2
0.795796,0.838782,0.498432,0.781865,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.634578,1.337214,1.294228,-0.042986,0.34035,0.297364,0.948752,1.054016,1.682841,0.594233,1.596599,0.626331,0.667499,0.418076,0.39665,1,0,0,1
0.105372,0.19345,0.166612,0.19733,0,0,0,0,0,0,0,1,1,2,1,2,2,1,0.298822,0.360062,0.271984,-0.088078,0.026838,-0.06124,0.544699,1.835877,1.161081,0.861266,0.632439,1.581179,0.020384,0.032231,0.017556,1,0,1,0
